ID,Likes,Dislikes
026346,298152,6361
026347,283307,1671
026348,891317,3314
026349,576710,226
026350,326179,3640
026351,955456,74
026352,853419,8334
026353,72454,4770
026354,260679,9634
026355,785107,909
026356,72733,3285
026357,826540,2253
026358,135614,7721
026359,644166,8160
026360,172068,3664
026361,425342,5440
026362,189844,5326
026363,955911,1152
026364,157992,3110
026365,361610,8447
026366,468520,3256
026367,840260,7378
026368,236919,525
026369,893854,9449
026370,44712,3552
026371,925018,4963
026372,179014,3541
026373,499464,5661
026374,923684,4864
026375,538598,8786
026376,767743,2935
026377,215586,4177
026378,182629,2150
026379,324925,1713
026380,895557,3721
026381,934769,9046
026382,551852,4728
026383,538873,1313
026384,603904,3214
026385,650702,2324
026386,793989,7911
026387,287758,7601
026388,826842,301
026389,659425,5824
026390,573280,3102
026391,217687,4762
026392,154345,7974
026393,975148,4487
026394,24819,4990
026395,933893,7947
026396,801555,2590
026397,772048,6888
026398,167259,9898
026399,789501,6859
026400,562029,6641
026401,783153,8437
026402,352547,9812
026403,542085,9118
026404,808134,8114
026405,268040,1771
026406,781013,8353
026407,880985,41
026408,657220,8494
026409,140524,1859
026410,397386,3414
026411,53200,1272
026412,322214,759
026413,982088,6380
026414,4245,732
026415,525825,4890
026416,369469,6371
026417,254569,6305
026418,295971,8182
026419,366864,2812
026420,148207,2915
026421,244576,5430
026422,921715,670
026423,453538,4921
026424,742894,7618
026425,801286,966
026426,383998,5877
026427,219899,5430
026428,743018,8921
026429,321028,9749
026430,228385,6076
026431,746685,3627
026432,651818,4465
026433,269054,9266
026434,213291,9102
026435,953201,9163
026436,137022,8854
026437,630474,3125
026438,924395,5948
026439,396507,9702
026440,628024,6979
026441,427384,9393
026442,693459,6848
026443,115786,6148
026444,116385,84
026445,743993,9564
026446,608627,808
026447,36024,1204
026448,301483,6046
026449,207536,8746
026450,199500,9725
026451,112115,9773
026452,233639,6808
026453,635971,5958
026454,850412,9226
026455,138921,6948
026456,848341,1666
026457,386011,5873
026458,702791,5834
026459,832884,9451
026460,63154,1420
026461,691323,1410
026462,757058,3521
026463,315292,9722
026464,548029,7458
026465,499348,7002
026466,59354,7801
026467,332139,9171
026468,128099,800
026469,474202,7859
026470,232509,1603
026471,560158,2728
026472,935181,1090
026473,661660,1750
026474,741586,444
026475,826680,9843
026476,782104,4165
026477,666740,1141
026478,683029,8231
026479,588131,2859
026480,269966,5441
026481,343461,4227
026482,663005,1125
026483,477457,7037
026484,442508,6800
026485,684214,3946
026486,891929,8896
026487,336186,3081
026488,803999,4980
026489,309967,9051
026490,422148,8206
026491,667172,5114
026492,860385,5339
026493,228236,8851
026494,31068,721
026495,962544,3534
026496,824569,6199
026497,282731,1567
026498,364676,1169
026499,562437,7139
026500,847745,7959
026501,419508,3429
026502,567895,5547
026503,910488,3889
026504,415659,1624
026505,11842,969
026506,964162,2054
026507,616599,3926
026508,36916,1803
026509,379124,3486
026510,9147,6093
026511,92711,1235
026512,537375,2099
026513,162210,4229
026514,675224,4825
026515,36732,3585
026516,95151,4150
026517,848477,9048
026518,823739,3623
026519,491868,7404
026520,668505,3633
026521,656451,8973
026522,930508,164
026523,218833,2051
026524,179328,7338
026525,406015,9482
026526,240952,626
026527,74699,2177
026528,287342,243
026529,30975,1252
026530,272489,825
026531,291844,8395
026532,270070,8245
026533,938670,5601
026534,237199,3921
026535,866374,642
026536,205071,407
026537,901887,2833
026538,290356,844
026539,936791,7906
026540,808715,788
026541,421891,4677
026542,225053,7077
026543,540509,3096
026544,242032,5909
026545,566123,9991
026546,912997,7905
026547,969927,8498
026548,874487,5002
026549,684590,1886
026550,947936,2670
026551,730799,4783
026552,79310,7975
026553,196361,257
026554,473790,2242
026555,839318,2527
026556,271987,9933
026557,650328,5721
026558,227163,3838
026559,970879,1265
026560,289954,4646
026561,976685,4873
026562,271646,8653
026563,248795,8703
026564,437227,4842
026565,206318,1938
026566,394461,703
026567,391521,5990
026568,606717,7947
026569,497543,8316
026570,993441,6391
026571,309365,8215
026572,617790,9446
026573,134419,9039
026574,93036,5572
026575,265717,469
026576,573066,635
026577,32305,810
026578,516454,69
026579,910213,860
026580,553226,5755
026581,823386,7573
026582,178152,779
026583,302452,7007
026584,191296,9354
026585,918379,3306
026586,928567,1095
026587,329315,6050
026588,243883,3252
026589,257668,1706
026590,173880,7231
026591,197328,7817
026592,544256,5714
026593,388150,3540
026594,468809,9471
026595,871699,6469
026596,674204,2550
026597,54678,4023
026598,270270,8606
026599,511922,9719
026600,700082,6078
026601,591168,7251
026602,293494,5082
026603,552822,565
026604,131923,7180
026605,667333,9804
026606,623641,8680
026607,390718,9542
026608,608653,5649
026609,589240,3551
026610,493049,9947
026611,126643,1199
026612,711290,8950
026613,462397,2421
026614,509695,835
026615,775802,2035
026616,813413,9121
026617,311037,2454
026618,516533,8503
026619,906121,8847
026620,61209,1779
026621,709922,5550
026622,885372,4713
026623,679939,7302
026624,887632,5687
026625,965308,8218
026626,717092,2768
026627,848180,8143
026628,811404,3654
026629,432761,3911
026630,981393,4627
026631,679765,4624
026632,170473,4594
026633,162817,108
026634,432799,9300
026635,294111,9945
026636,392356,1871
026637,863403,6380
026638,726188,4623
026639,808037,8096
026640,677626,7188
026641,904977,494
026642,816305,8987
026643,157166,8691
026644,406346,9635
026645,108902,7234
026646,625662,9932
026647,531621,7654
026648,546248,9233
026649,869860,8580
026650,830350,7369
026651,668518,2882
026652,274185,9478
026653,567441,6279
026654,375986,2254
026655,349511,1205
026656,934892,5227
026657,74545,4959
026658,724277,5210
026659,733632,5844
026660,176453,8008
026661,379491,6990
026662,227008,4261
026663,207057,7072
026664,811902,2253
026665,534088,8826
026666,23974,4130
026667,674967,1000
026668,656072,6683
026669,126506,2650
026670,896042,3675
026671,226838,6744
026672,719446,4484
026673,319135,9839
026674,435757,2380
026675,750329,7658
026676,346387,4893
026677,412453,9355
026678,273540,3533
026679,304317,4253
026680,380461,8997
026681,62707,4835
026682,58228,8044
026683,214027,539
026684,41574,2338
026685,251731,7872
026686,553983,6279
026687,471922,4225
026688,778658,6019
026689,783027,2518
026690,389076,1283
026691,663488,8188
026692,279605,9810
026693,910674,4600
026694,844379,9815
026695,649389,2999
026696,901563,9863
026697,637024,1932
026698,16691,7288
026699,548022,6471
026700,519550,4062
026701,811770,2133
026702,64015,6430
026703,991360,8570
026704,957400,6817
026705,123864,8893
026706,873857,1814
026707,546493,1979
026708,849005,2859
026709,678250,4380
026710,109508,2766
026711,365721,3898
026712,49773,1636
026713,373491,2398
026714,17822,6925
026715,404398,7895
026716,773455,2120
026717,387480,807
026718,507017,4732
026719,822162,4978
026720,875726,700
026721,187262,3436
026722,198889,7827
026723,589063,5278
026724,303538,2855
026725,153380,4823
026726,736378,5482
026727,332570,5702
026728,394760,7607
026729,797836,5936
026730,345998,3085
026731,421040,1631
026732,671165,4974
026733,68215,9975
026734,315738,7886
026735,4754,9808
026736,800547,2969
026737,378415,1246
026738,556145,3483
026739,542627,458
026740,677568,5037
026741,380809,4075
026742,337637,5625
026743,905991,5065
026744,533739,1303
026745,881550,3150
026746,304260,5082
026747,650923,3960
026748,225306,9551
026749,949781,8605
026750,185829,4285
026751,658057,2382
026752,769996,8724
026753,565863,4409
026754,291291,4029
026755,636121,6172
026756,563769,1013
026757,576152,7597
026758,506458,7016
026759,835119,4124
026760,606791,4510
026761,168420,4028
026762,30119,1097
026763,60912,6928
026764,639783,9703
026765,193117,1958
026766,408396,6194
026767,369499,2737
026768,350694,4849
026769,504144,5764
026770,42812,7341
026771,331471,9728
026772,801411,6283
026773,702507,6531
026774,418177,2419
026775,248313,9280
026776,930896,2916
026777,948886,5637
026778,735922,8006
026779,298932,9762
026780,444669,2535
026781,527050,2063
026782,490971,7869
026783,230901,8079
026784,473587,8098
026785,611768,7476
026786,20109,5320
026787,50145,274
026788,954350,4047
026789,544553,4880
026790,442086,3233
026791,596290,9545
026792,753567,8855
026793,295248,6440
026794,644930,7206
026795,931105,9739
026796,614137,9366
026797,399203,7816
026798,989527,4645
026799,473537,5549
026800,254070,4908
026801,338673,168
026802,489437,5109
026803,742975,2022
026804,809655,1163
026805,655734,8604
026806,304941,3436
026807,128121,4585
026808,446165,5460
026809,123647,2768
026810,643299,1060
026811,190441,8184
026812,49477,9624
026813,106399,8532
026814,37099,6697
026815,982866,8977
026816,671299,9153
026817,389276,5476
026818,57659,3000
026819,341274,1007
026820,288457,5409
026821,400082,4314
026822,279405,4548
026823,93956,982
026824,833847,2388
026825,840563,8683
026826,680069,6180
026827,718081,5862
026828,847002,5255
026829,995312,6318
026830,923654,5547
026831,540100,1483
026832,984375,1949
026833,571866,9564
026834,214690,6170
026835,868106,6283
026836,841729,2342
026837,381265,9736
026838,267859,4696
026839,897483,3582
026840,649211,7525
026841,136506,5756
026842,612225,3533
026843,883395,1159
026844,569737,1524
026845,76362,2648
026846,729965,4368
026847,924682,1616
026848,287024,8490
026849,419853,2001
026850,548257,1823
026851,697376,3904
026852,791320,1913
026853,712268,3533
026854,162527,5591
026855,216424,9941
026856,183084,1202
026857,443191,8656
026858,798499,7347
026859,112072,6501
026860,103065,7737
026861,322936,7685
026862,918948,3953
026863,480932,2274
026864,13037,9200
026865,11136,1369
026866,752578,5934
026867,200421,9067
026868,19316,8985
026869,345688,6478
026870,489806,9163
026871,429896,839
026872,885818,2030
026873,430707,7183
026874,141548,534
026875,498704,1515
026876,901349,8205
026877,587327,6824
026878,982383,1308
026879,121177,7947
026880,744132,7650
026881,59128,1442
026882,162729,9515
026883,139711,7669
026884,96673,4600
026885,395249,5300
026886,228955,8626
026887,412713,3073
026888,122121,3109
026889,557579,1347
026890,950213,8922
026891,99314,5387
026892,820398,3148
026893,122329,6940
026894,936407,5077
026895,435230,8876
026896,673592,7841
026897,833045,5106
026898,640115,5489
026899,687051,596
026900,796148,7750
026901,739530,7701
026902,914007,1299
026903,142157,9519
026904,52989,1476
026905,777726,3494
026906,519887,7662
026907,287319,3489
026908,459368,3700
026909,830933,7459
026910,659029,1613
026911,185690,2164
026912,788838,4555
026913,666597,1088
026914,122385,2944
026915,774733,8693
026916,78704,2454
026917,561025,3488
026918,663906,5527
026919,820502,4495
026920,464502,5145
026921,874990,5335
026922,568970,2450
026923,47692,8307
026924,978779,7598
026925,689668,901
026926,337196,1385
026927,414083,8348
026928,25668,6981
026929,216168,333
026930,951614,7689
026931,481270,4711
026932,796561,7228
026933,897092,9904
026934,623045,4649
026935,780875,1573
026936,54157,7565
026937,181386,9805
026938,568597,9310
026939,419322,2659
026940,449327,574
026941,496642,7837
026942,921991,4506
026943,529178,7563
026944,712523,4809
026945,142012,9071
026946,379783,997
026947,554825,5671
026948,249839,4481
026949,87697,6133
026950,201720,999
026951,54753,5588
026952,371024,6602
026953,731806,1584
026954,742190,903
026955,80817,9428
026956,671588,4556
026957,561235,3106
026958,486467,1066
026959,78710,7626
026960,477523,3688
026961,753148,1723
026962,404107,1948
026963,387956,4128
026964,14298,9448
026965,124285,1926
026966,184890,5773
026967,787507,8733
026968,772639,7107
026969,526245,3796
026970,912529,562
026971,72112,9617
026972,668074,4660
026973,446803,3732
026974,356640,9495
026975,273560,9670
026976,146909,7754
026977,973252,2220
026978,147707,7132
026979,714853,1648
026980,400700,3363
026981,463322,5996
026982,41852,6502
026983,705844,7861
026984,706979,2098
026985,174280,1886
026986,413501,4025
026987,212832,9188
026988,896795,6415
026989,364746,369
026990,919914,8604
026991,2406,7849
026992,556004,944
026993,882934,8757
026994,373059,3113
026995,105602,5068
026996,176543,3746
026997,149947,4215
026998,758182,4943
026999,643514,8312
027000,966250,8080
027001,394807,9509
027002,101604,7671
027003,793040,4951
027004,234575,7347
027005,242411,5281
027006,952833,1499
027007,57554,8479
027008,790386,7469
027009,656337,2366
027010,606267,555
027011,658703,146
027012,566419,8712
027013,281473,5177
027014,886998,3445
027015,550677,8112
027016,803547,535
027017,836664,3671
027018,268390,1184
027019,84731,9171
027020,200023,7990
027021,97281,4845
027022,550901,7368
027023,37168,785
027024,119084,1089
027025,810604,7127
027026,147741,9119
027027,514135,6737
027028,715854,1516
027029,653511,1338
027030,822729,1516
027031,700855,9269
027032,397834,7346
027033,914575,5930
027034,127995,939
027035,503005,7103
027036,949284,10000
027037,344425,8650
027038,634950,3681
027039,498147,3132
027040,258673,9959
027041,402373,8243
027042,942220,3109
027043,568926,3577
027044,176501,9604
027045,5683,5829
027046,765250,6265
027047,630809,6378
